journal_id,entity,year,month,segment,account,account_name,debit_usd,credit_usd,signed_usd,description,source_id,cash_flow,period_role,record_origin,fact_state,as_of_cutoff,effective_period_end,available_at
RWH_PS-2026-00082,RWH_PS,2026,6,RWH,4000,External revenue,0,3039583,-3039583,Selected contract book revenue; annual baseline allocated monthly,RW-CONTRACT-2026,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-06-30,2026-09-05
RWH_PS-2026-00083,RWH_PS,2026,6,RWH,1100,"External receivables, net of allowance",0,2993750,-2993750,Collections net of disclosed other working-capital use allocated to AR,RW-AR-ASSUMPTION,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-06-30,2026-09-05
RWH_PS-2026-00083,RWH_PS,2026,6,RWH,1000,Cash,2993750,0,2993750,Collections net of disclosed other working-capital use allocated to AR,RW-AR-ASSUMPTION,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-06-30,2026-09-05
RWH_PS-2026-00084,RWH_PS,2026,6,RWH,1200,Inventory cash cost,2329167,0,2329167,Selected production cost incurred,RW-COST,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-06-30,2026-09-05
RWH_PS-2026-00084,RWH_PS,2026,6,RWH,2000,Trade payables,0,2329167,-2329167,Selected production cost incurred,RW-COST,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-06-30,2026-09-05
RWH_PS-2026-00085,RWH_PS,2026,6,RWH,2000,Trade payables,2329167,0,2329167,Production cost payments,RW-COST,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-06-30,2026-09-05
RWH_PS-2026-00085,RWH_PS,2026,6,RWH,1000,Cash,0,2329167,-2329167,Production cost payments,RW-COST,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-06-30,2026-09-05
RWH_PS-2026-00086,RWH_PS,2026,6,RWH,1210,Inventory DD&A,291667,0,291667,Selected production DD&A capitalized into inventory,RW-DDA,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-06-30,2026-09-05
RWH_PS-2026-00086,RWH_PS,2026,6,RWH,1490,Accumulated PPE depreciation,0,291667,-291667,Selected production DD&A capitalized into inventory,RW-DDA,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-06-30,2026-09-05
RWH_PS-2026-00087,RWH_PS,2026,6,RWH,5100,External operating cost,2080545,0,2080545,Weighted-average cash cost released to sales,RW-COGS,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-06-30,2026-09-05
RWH_PS-2026-00087,RWH_PS,2026,6,RWH,1200,Inventory cash cost,0,2080545,-2080545,Weighted-average cash cost released to sales,RW-COGS,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-06-30,2026-09-05
RWH_PS-2026-00088,RWH_PS,2026,6,RWH,5300,Depreciation in earnings,259487,0,259487,Weighted-average DD&A released to sales,RW-COGS,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-06-30,2026-09-05
RWH_PS-2026-00088,RWH_PS,2026,6,RWH,1210,Inventory DD&A,0,259487,-259487,Weighted-average DD&A released to sales,RW-COGS,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-06-30,2026-09-05
RWH_PS-2026-00089,RWH_PS,2026,6,RWH,5100,External operating cost,177083,0,177083,production mineral taxes usd,RW-FINANCE-SELECTED,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-06-30,2026-09-05
RWH_PS-2026-00089,RWH_PS,2026,6,RWH,1000,Cash,0,177083,-177083,production mineral taxes usd,RW-FINANCE-SELECTED,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-06-30,2026-09-05
RWH_PS-2026-00090,RWH_PS,2026,6,RWH,5100,External operating cost,60792,0,60792,royalties usd,RW-FINANCE-SELECTED,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-06-30,2026-09-05
RWH_PS-2026-00090,RWH_PS,2026,6,RWH,1000,Cash,0,60792,-60792,royalties usd,RW-FINANCE-SELECTED,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-06-30,2026-09-05
RWH_PS-2026-00091,RWH_PS,2026,6,RWH,5100,External operating cost,50000,0,50000,freight assay handling usd,RW-FINANCE-SELECTED,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-06-30,2026-09-05
RWH_PS-2026-00091,RWH_PS,2026,6,RWH,1000,Cash,0,50000,-50000,freight assay handling usd,RW-FINANCE-SELECTED,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-06-30,2026-09-05
RWH_PS-2026-00092,RWH_PS,2026,6,PS,5100,External operating cost,233333,0,233333,pale sun site g and a usd,RW-FINANCE-SELECTED,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-06-30,2026-09-05
RWH_PS-2026-00092,RWH_PS,2026,6,PS,1000,Cash,0,233333,-233333,pale sun site g and a usd,RW-FINANCE-SELECTED,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-06-30,2026-09-05
RWH_PS-2026-00093,RWH_PS,2026,6,RWH,5600,ARO accretion,89200,0,89200,Integrated ARO accretion on acquisition-date carryforward,RW-ARO,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-06-30,2026-09-05
RWH_PS-2026-00093,RWH_PS,2026,6,RWH,2200,Environmental reserve / ARO,0,89200,-89200,Integrated ARO accretion on acquisition-date carryforward,RW-ARO,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-06-30,2026-09-05
RWH_PS-2026-00095,RWH_PS,2026,6,RWH,5500,Modeled income tax,10945,0,10945,"Integrated scenario income tax, 18% modeled assumption",RW-TAX,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-06-30,2026-09-05
RWH_PS-2026-00095,RWH_PS,2026,6,RWH,1000,Cash,0,10945,-10945,"Integrated scenario income tax, 18% modeled assumption",RW-TAX,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-06-30,2026-09-05
RWH_PS-2026-00096,RWH_PS,2026,6,RWH,1400,PPE gross,1400000,0,1400000,Selected capital plus separately identified mine interface capital,RW-CAPEX,INVESTING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-06-30,2026-09-05
RWH_PS-2026-00096,RWH_PS,2026,6,RWH,1000,Cash,0,1400000,-1400000,Selected capital plus separately identified mine interface capital,RW-CAPEX,INVESTING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-06-30,2026-09-05
RWH_PS-2026-00097,RWH_PS,2026,6,RWH,3000,Contributed equity,0,1267570,-1267570,Parent equity through Pale Sun to fund explicit cash deficit,RW-EQUITY,FINANCING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-06-30,2026-09-05
RWH_PS-2026-00097,RWH_PS,2026,6,RWH,1000,Cash,1267570,0,1267570,Parent equity through Pale Sun to fund explicit cash deficit,RW-EQUITY,FINANCING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-06-30,2026-09-05
RWH_PS-2026-00098,RWH_PS,2026,7,RWH,1100,"External receivables, net of allowance",3039583,0,3039583,Selected contract book revenue; annual baseline allocated monthly,RW-CONTRACT-2026,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00098,RWH_PS,2026,7,RWH,4000,External revenue,0,3039583,-3039583,Selected contract book revenue; annual baseline allocated monthly,RW-CONTRACT-2026,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00099,RWH_PS,2026,7,RWH,1100,"External receivables, net of allowance",0,2993750,-2993750,Collections net of disclosed other working-capital use allocated to AR,RW-AR-ASSUMPTION,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00099,RWH_PS,2026,7,RWH,1000,Cash,2993750,0,2993750,Collections net of disclosed other working-capital use allocated to AR,RW-AR-ASSUMPTION,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00100,RWH_PS,2026,7,RWH,1200,Inventory cash cost,2329167,0,2329167,Selected production cost incurred,RW-COST,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00100,RWH_PS,2026,7,RWH,2000,Trade payables,0,2329167,-2329167,Selected production cost incurred,RW-COST,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00101,RWH_PS,2026,7,RWH,2000,Trade payables,2329167,0,2329167,Production cost payments,RW-COST,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00101,RWH_PS,2026,7,RWH,1000,Cash,0,2329167,-2329167,Production cost payments,RW-COST,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00102,RWH_PS,2026,7,RWH,1210,Inventory DD&A,291667,0,291667,Selected production DD&A capitalized into inventory,RW-DDA,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00102,RWH_PS,2026,7,RWH,1490,Accumulated PPE depreciation,0,291667,-291667,Selected production DD&A capitalized into inventory,RW-DDA,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00103,RWH_PS,2026,7,RWH,5100,External operating cost,2080545,0,2080545,Weighted-average cash cost released to sales,RW-COGS,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00103,RWH_PS,2026,7,RWH,1200,Inventory cash cost,0,2080545,-2080545,Weighted-average cash cost released to sales,RW-COGS,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00104,RWH_PS,2026,7,RWH,5300,Depreciation in earnings,259487,0,259487,Weighted-average DD&A released to sales,RW-COGS,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00104,RWH_PS,2026,7,RWH,1210,Inventory DD&A,0,259487,-259487,Weighted-average DD&A released to sales,RW-COGS,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00105,RWH_PS,2026,7,RWH,5100,External operating cost,177083,0,177083,production mineral taxes usd,RW-FINANCE-SELECTED,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00105,RWH_PS,2026,7,RWH,1000,Cash,0,177083,-177083,production mineral taxes usd,RW-FINANCE-SELECTED,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00106,RWH_PS,2026,7,RWH,5100,External operating cost,60792,0,60792,royalties usd,RW-FINANCE-SELECTED,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00106,RWH_PS,2026,7,RWH,1000,Cash,0,60792,-60792,royalties usd,RW-FINANCE-SELECTED,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00107,RWH_PS,2026,7,RWH,5100,External operating cost,50000,0,50000,freight assay handling usd,RW-FINANCE-SELECTED,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00107,RWH_PS,2026,7,RWH,1000,Cash,0,50000,-50000,freight assay handling usd,RW-FINANCE-SELECTED,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00108,RWH_PS,2026,7,PS,5100,External operating cost,233333,0,233333,pale sun site g and a usd,RW-FINANCE-SELECTED,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00108,RWH_PS,2026,7,PS,1000,Cash,0,233333,-233333,pale sun site g and a usd,RW-FINANCE-SELECTED,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00109,RWH_PS,2026,7,RWH,5600,ARO accretion,89200,0,89200,Integrated ARO accretion on acquisition-date carryforward,RW-ARO,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00109,RWH_PS,2026,7,RWH,2200,Environmental reserve / ARO,0,89200,-89200,Integrated ARO accretion on acquisition-date carryforward,RW-ARO,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00110,RWH_PS,2026,7,RWH,5150,Intercompany logistics expense,950,0,950,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-07-acid-BST,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00110,RWH_PS,2026,7,RWH,2150,Intercompany payable,0,950,-950,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-07-acid-BST,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00111,RWH_PS,2026,7,RWH,5150,Intercompany logistics expense,700,0,700,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-07-acid-TERMINALS,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00111,RWH_PS,2026,7,RWH,2150,Intercompany payable,0,700,-700,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-07-acid-TERMINALS,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00112,RWH_PS,2026,7,RWH,5150,Intercompany logistics expense,1360,0,1360,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-07-acid-TRUCKING,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00112,RWH_PS,2026,7,RWH,2150,Intercompany payable,0,1360,-1360,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-07-acid-TRUCKING,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00113,RWH_PS,2026,7,RWH,5150,Intercompany logistics expense,850,0,850,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-07-binder-BST,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00113,RWH_PS,2026,7,RWH,2150,Intercompany payable,0,850,-850,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-07-binder-BST,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00114,RWH_PS,2026,7,RWH,5150,Intercompany logistics expense,400,0,400,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-07-binder-TERMINALS,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00114,RWH_PS,2026,7,RWH,2150,Intercompany payable,0,400,-400,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-07-binder-TERMINALS,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00115,RWH_PS,2026,7,RWH,5150,Intercompany logistics expense,1140,0,1140,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-07-binder-TRUCKING,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00115,RWH_PS,2026,7,RWH,2150,Intercompany payable,0,1140,-1140,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-07-binder-TRUCKING,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00116,RWH_PS,2026,7,RWH,5150,Intercompany logistics expense,950,0,950,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-07-steel-BST,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00116,RWH_PS,2026,7,RWH,2150,Intercompany payable,0,950,-950,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-07-steel-BST,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00117,RWH_PS,2026,7,RWH,5150,Intercompany logistics expense,650,0,650,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-07-steel-TERMINALS,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00117,RWH_PS,2026,7,RWH,2150,Intercompany payable,0,650,-650,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-07-steel-TERMINALS,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00118,RWH_PS,2026,7,RWH,5150,Intercompany logistics expense,1125,0,1125,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-07-steel-TRUCKING,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00118,RWH_PS,2026,7,RWH,2150,Intercompany payable,0,1125,-1125,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-07-steel-TRUCKING,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00119,RWH_PS,2026,7,RWH,5200,Incremental interface external operating cost,4200,0,4200,Origin-carrier linehaul directly paid outside ARU; provisional quoted scenario,RW-EXTERNAL-LINEHAUL,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00119,RWH_PS,2026,7,RWH,1000,Cash,0,4200,-4200,Origin-carrier linehaul directly paid outside ARU; provisional quoted scenario,RW-EXTERNAL-LINEHAUL,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00120,RWH_PS,2026,7,RWH,5300,Depreciation in earnings,13542,0,13542,New mine-interface asset depreciation,RW-PHASE1-DDA,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00120,RWH_PS,2026,7,RWH,1490,Accumulated PPE depreciation,0,13542,-13542,New mine-interface asset depreciation,RW-PHASE1-DDA,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00121,RWH_PS,2026,7,RWH,5500,Modeled income tax,10945,0,10945,"Integrated scenario income tax, 18% modeled assumption",RW-TAX,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00121,RWH_PS,2026,7,RWH,1000,Cash,0,10945,-10945,"Integrated scenario income tax, 18% modeled assumption",RW-TAX,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00122,RWH_PS,2026,7,RWH,1400,PPE gross,750000,0,750000,Selected capital plus separately identified mine interface capital,RW-CAPEX,INVESTING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00122,RWH_PS,2026,7,RWH,1000,Cash,0,750000,-750000,Selected capital plus separately identified mine interface capital,RW-CAPEX,INVESTING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
